Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1990-08-30,101920.11979025598,100,10265.032167697515,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11996.771787677471,-200,-24097.90190328737,0,0.0,0,0.0,-100,-11617.545581221913,100,8588.487544294385,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97054.96380541606,"{'Crncy_03': np.float64(22261.803955374984), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-27126.9599402149)}",0.0,17546.081264384742
1990-08-31,100575.81578611236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11817.604007517391,-100,-11578.640360601386,0,0.0,0,0.0,-100,-11597.342649108003,100,7938.216953398694,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97155.65373731905,"{'Crncy_03': np.float64(11817.604007517391), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-15237.766056310693)}",0.0,9641.64507313645
1990-09-03,100359.61465380309,0,0.0,-100,-9913.110393113062,100,9916.7829161595,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-100,-11455.914273938728,100,7660.112178202563,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96567.48508111337,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(3.672523046438073), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-3795.802095736165)}",0.0,1897.90193617983
1990-09-04,100855.3611826635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-100,-11536.731235975636,100,7557.869373269742,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96876.49931995761,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-3978.861862705894)}",0.0,1989.430931352947
1990-09-05,100855.3611826635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-100,-11758.977881577139,100,7668.2932461930395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96764.6765472794,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-4090.6846353840992)}",0.0,2045.3423176920496
1990-09-06,101911.76277478605,0,0.0,100,9335.94488936084,-100,-10070.4241346467,0,0.0,0,0.0,-100,-10102.395788697682,0,0.0,100,9868.526542791667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-100,-11920.61311404628,100,7803.255448015327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96826.05661756323,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-734.4792452858601), 'Crncy_02': np.float64(-233.86924590601484), 'Crncy_01': np.float64(-4117.357666030954)}",0.0,2094.4443616362905
1990-09-07,101911.76277478605,0,0.0,100,9724.09616170994,-100,-10671.01704952716,0,0.0,0,0.0,-100,-10014.780127145856,0,0.0,100,9905.299422840528,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-100,-12152.96449669303,100,7913.678624499706,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96616.07531047019,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-946.9208878172194), 'Crncy_02': np.float64(-109.48070430532789), 'Crncy_01': np.float64(-4239.285872193324)}",0.0,2172.5670242007295
1990-09-10,100952.02167122273,-100,-10586.726224398999,100,10041.369836677304,-100,-10880.527230063519,0,0.0,0,0.0,-100,-9946.44050194664,0,0.0,100,9804.178792285811,0,0.0,100,11616.044269055188,0,0.0,0,0.0,0,0.0,-100,-12476.234961631308,100,7962.755282297685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96486.44093349825,"{'Crncy_03': np.float64(1029.3180446561892), 'Crncy_04': np.float64(-839.1573933862146), 'Crncy_02': np.float64(-142.26170966082827), 'Crncy_01': np.float64(-4513.479679333623)}",0.0,2353.477107267179
1990-09-11,100952.02167122273,-100,-10686.161135085697,100,10041.369836677304,-100,-10824.658268014362,0,0.0,0,0.0,-100,-9911.642542149046,0,0.0,100,9758.209919310204,0,0.0,100,11645.902238649027,0,0.0,0,0.0,0,0.0,-100,-12728.790584787288,100,8089.537112568416,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96335.78824839128,"{'Crncy_03': np.float64(959.7411035633304), 'Crncy_04': np.float64(-783.2884313370578), 'Crncy_02': np.float64(-153.43262283884178), 'Crncy_01': np.float64(-4639.253472218872)}",0.0,2402.127083533545
1990-09-12,100952.02167122273,-100,-10430.75365429081,100,10227.007141850327,-100,-11034.165931987487,0,0.0,0,0.0,-100,-9908.036952615466,0,0.0,100,10001.820040266752,0,0.0,100,11601.10964265476,0,0.0,0,0.0,0,0.0,-100,-12304.496300512239,100,8007.743147197728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97112.2488037863,"{'Crncy_03': np.float64(1170.35598836395), 'Crncy_04': np.float64(-807.1587901371604), 'Crncy_02': np.float64(93.78308765128531), 'Crncy_01': np.float64(-4296.753153314511)}",0.0,2263.411218716268
1990-09-13,101388.66876448489,-100,-10268.929870847824,100,10260.761461999868,-100,-11048.131599647757,0,0.0,0,0.0,-100,-9832.322034123614,0,0.0,100,9937.472289760897,0,0.0,200,22754.30200475683,-100,-11824.993483163373,0,0.0,0,0.0,-100,-12698.484224023448,100,7893.228392059733,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96561.57170125621,"{'Crncy_03': np.float64(12485.372133909008), 'Crncy_04': np.float64(-787.3701376478894), 'Crncy_02': np.float64(105.15025563728341), 'Crncy_01': np.float64(-16630.24931512709)}",0.0,10405.29574201758
1990-09-14,101388.66876448489,-100,-10329.370668463856,100,10071.749222883607,-100,-10796.721899567361,0,0.0,0,0.0,-100,-9718.74514324464,0,0.0,100,9794.982799359064,0,0.0,200,22709.507672884556,-100,-11791.400929704436,0,0.0,0,0.0,-100,-12375.21375908517,100,7750.087908002648,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96703.5439675493,"{'Crncy_03': np.float64(12380.1370044207), 'Crncy_04': np.float64(-724.9726766837539), 'Crncy_02': np.float64(76.23765611442468), 'Crncy_01': np.float64(-16416.52678078696)}",0.0,10287.146608203244
1990-09-17,101388.66876448489,-100,-10411.258150625263,100,10243.884799996811,-100,-10964.32878571483,0,0.0,0,0.0,-100,-9677.280863608443,0,0.0,100,9767.400870574163,0,0.0,200,22828.955174161943,-100,-11836.190382540628,0,0.0,0,0.0,-100,-12516.64475104508,100,7750.087908002648,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96573.2945836862,"{'Crncy_03': np.float64(12417.69702353668), 'Crncy_04': np.float64(-720.4439857180187), 'Crncy_02': np.float64(90.12000696572068), 'Crncy_01': np.float64(-16602.747225583058)}",0.0,10372.771760204338
1990-09-18,101494.0668799098,-100,-10046.666066223683,100,10210.132472134132,-100,-10936.394933831061,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,22276.520679037283,-100,-11377.075763212017,0,0.0,0,0.0,-100,-11920.61311404628,100,7598.767052394005,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97298.73720616219,"{'Crncy_03': np.float64(12229.8546128136), 'Crncy_04': np.float64(-726.2624616969297), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-15698.921824864292)}",0.0,9956.818611848725
1990-09-19,100952.26797057825,-100,-10196.792081606412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,200,22410.896731142097,-100,-11500.254643651951,0,0.0,0,0.0,-100,-12062.04541440151,100,7676.472921305675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97280.54548336615,"{'Crncy_03': np.float64(12214.104649535684), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-15885.827136747786)}",0.0,10019.27961742312
1990-09-20,100638.80162977784,-100,-10458.04922286632,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11474.200469780664,0,0.0,0,0.0,0,0.0,-100,-12344.904781530693,100,7721.459393327879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97031.50748848937,"{'Crncy_03': np.float64(1016.1512469143436), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-4623.445388202814)}",0.0,2366.897262995346
1990-09-21,100638.80162977784,-100,-10387.860285200064,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11421.943598372683,0,0.0,0,0.0,0,0.0,-100,-12425.726977148877,100,7672.382735529896,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96919.54070133148,"{'Crncy_03': np.float64(1034.0833131726195), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-4753.344241618981)}",0.0,2432.262823890255
1990-09-24,100638.80162977784,-100,-10163.648405435664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11183.05119963491,0,0.0,0,0.0,0,0.0,-100,-12284.294676793645,100,7545.599512381325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,96919.50925956476,"{'Crncy_03': np.float64(1019.4027941992463), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-4738.695164412319)}",0.0,2423.551831406022
1990-09-25,102626.12451604978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11212.916112740766,-100,-11433.06860907051,0,0.0,0,0.0,-100,-12183.272165852191,100,7504.7018332570615,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97727.4016871249,"{'Crncy_03': np.float64(11212.916112740766), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-16111.638941665638)}",0.0,9814.713408168856
1990-09-26,102626.12451604978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11332.357538445141,-100,-11489.055888947536,0,0.0,0,0.0,-100,-12223.680646870644,100,7688.742085755169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97934.48760443191,"{'Crncy_03': np.float64(11332.357538445141), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-16023.994450063008)}",0.0,9813.138202364275
1990-09-27,98174.90768351076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11257.706972857031,-100,-11444.264580784191,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97988.3500755836,"{'Crncy_03': np.float64(11257.706972857031), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-11444.264580784191)}",0.0,8026.630022645018
1990-09-28,98174.90768351076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11407.011575789258,-100,-11421.868926702518,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98160.0503325975,"{'Crncy_03': np.float64(11407.011575789258), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-11421.868926702518)}",0.0,8071.229814423615
1990-10-01,98174.90768351076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11765.348004048416,-100,-11880.982618367552,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98059.27306919162,"{'Crncy_03': np.float64(11765.348004048416), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-11880.982618367552)}",0.0,8360.340328514114
1990-10-02,98174.90768351076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11840.00117345353,-100,-12037.75405226642,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97977.15480469787,"{'Crncy_03': np.float64(11840.00117345353), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-12037.75405226642)}",0.0,8442.350833894514
1990-10-03,98174.90768351076,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,11825.068282931104,-100,-12149.736033329096,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97850.23993311277,"{'Crncy_03': np.float64(11825.068282931104), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(0.0), 'Crncy_01': np.float64(-12149.736033329096)}",0.0,8477.150546845896
1990-10-04,99030.969296428,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9323.939653886384,0,0.0,-100,-10135.119587737183,0,0.0,100,11660.835129171455,-100,-11948.169580612572,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97932.45491113608,"{'Crncy_03': np.float64(11660.835129171455), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-811.179933850799), 'Crncy_01': np.float64(-11948.169580612572)}",0.0,8357.509274925707
1990-10-05,97245.44575867888,-100,-9867.296407125188,0,0.0,0,0.0,0,0.0,0,0.0,100,9361.796702846741,0,0.0,-100,-10217.85831576398,0,0.0,100,11780.276554875834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98302.36429351228,"{'Crncy_03': np.float64(1912.9801477506462), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-856.0616129172395), 'Crncy_01': np.float64(0.0)}",0.0,1047.894857654926
1990-10-08,98992.9850581125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9410.47380269236,0,0.0,-100,-10236.238201626784,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98167.22065917809,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-825.7643989344233), 'Crncy_01': np.float64(0.0)}",0.0,412.88219946721165
1990-10-09,98992.9850581125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9408.671828496696,0,0.0,-100,-10282.205057937275,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98119.45182867192,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-873.5332294405798), 'Crncy_01': np.float64(0.0)}",0.0,436.7666147202899
1990-10-10,98992.9850581125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9588.947202320182,0,0.0,-100,-10415.501580410035,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98166.43068002265,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-826.5543780898533), 'Crncy_01': np.float64(0.0)}",0.0,413.2771890449267
1990-10-11,98992.9850581125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9697.1132471854,0,0.0,-100,-10433.884491270512,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98256.21381402739,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-736.7712440851119), 'Crncy_01': np.float64(0.0)}",0.0,368.38562204255595
1990-10-12,94401.99295259295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,9511.427027348158,0,0.0,-100,-10420.098568540852,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13567.274416292139,-100,-8940.20730618749,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98120.38852150491,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(0.0), 'Crncy_02': np.float64(-908.6715411926943), 'Crncy_01': np.float64(4627.067110104648)}",0.0,2357.7231607626077
1990-10-15,94216.92422001349,0,0.0,-100,-10851.428693811908,100,11271.609964407617,0,0.0,0,0.0,100,9545.679307346065,0,0.0,-100,-10447.674447330404,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13506.660386369136,-100,-8915.66828084958,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,98326.10245614442,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(420.18127059570907), 'Crncy_02': np.float64(-901.9951399843394), 'Crncy_01': np.float64(4590.9921055195555)}",0.0,2348.7952255176306
1990-10-16,94216.92422001349,0,0.0,-100,-10918.934345680698,100,11104.003078260148,0,0.0,0,0.0,100,9507.821437814577,0,0.0,-100,-10521.215165765336,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13536.968055528298,-100,-9062.898950682444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97862.66832948803,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(185.06873257944972), 'Crncy_02': np.float64(-1013.3937279507591), 'Crncy_01': np.float64(4474.069104845854)}",0.0,2295.567012666189
1990-10-17,94216.92422001349,0,0.0,-100,-11070.821315277899,100,11020.197747763988,0,0.0,0,0.0,100,9498.808284551747,0,0.0,-100,-10567.180005410712,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13456.14847670075,-100,-9005.642617771826,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97548.43479056953,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-50.62356751391053), 'Crncy_02': np.float64(-1068.3717208589642), 'Crncy_01': np.float64(4450.505858928924)}",0.0,2288.6122039283796
1990-10-18,94216.92422001349,0,0.0,-100,-11121.451301287068,100,11117.970004202032,0,0.0,0,0.0,100,9596.157560816218,0,0.0,-100,-10714.26749227592,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13587.478656801366,-100,-9095.618347571912,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97587.19330069821,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-3.4812970850362035), 'Crncy_02': np.float64(-1118.1099314597013), 'Crncy_01': np.float64(4491.860309229454)}",0.0,2314.464893657341
1990-10-19,94216.92422001349,0,0.0,-100,-11138.32497485983,100,11104.003078260148,0,0.0,0,0.0,100,9592.553612424892,0,0.0,-100,-10746.442375861405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13587.478656801366,-100,-9062.898950682444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97553.29326609621,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-34.32189659968208), 'Crncy_02': np.float64(-1153.8887634365128), 'Crncy_01': np.float64(4524.579706118922)}",0.0,2334.7622356459788
1990-10-22,94216.92422001349,0,0.0,-100,-11121.451301287068,100,11048.131599647757,0,0.0,0,0.0,100,9527.649718535899,0,0.0,-100,-10718.863472074181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13567.274416292139,-100,-9120.15598003198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97399.50920109605,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-73.31970163931146), 'Crncy_02': np.float64(-1191.2137535382826), 'Crncy_01': np.float64(4447.11843626016)}",0.0,2302.23958198274
1990-10-23,94216.92422001349,0,0.0,-100,-11053.635848811327,100,10908.46108194729,0,0.0,0,0.0,100,9520.441001182115,0,0.0,-100,-10764.824278389327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13557.172296037525,-100,-9169.232637829964,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97215.3058341498,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-145.17476686403825), 'Crncy_02': np.float64(-1244.3832772072128), 'Crncy_01': np.float64(4387.939658207561)}",0.0,2281.6430427214987
1990-10-24,94216.92422001349,0,0.0,-100,-11036.682483764107,100,10964.32878571483,0,0.0,0,0.0,100,9675.479709983903,0,0.0,-100,-10842.96904328298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,100,13708.704099856728,-100,-9234.668645853217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,97451.11664266865,"{'Crncy_03': np.float64(0.0), 'Crncy_04': np.float64(-72.35369804927723), 'Crncy_02': np.float64(-1167.489333299076), 'Crncy_01': np.float64(4474.035454003511)}",0.0,2312.2099626044414
